Overall_Rank	Name	Gender	Division	Div_Rank	Total_Time	Swim	Bike	Run
1	Sam Appleton	M	MPRO	1	3:40:32	0:26:15	1:57:06	1:13:44
2	Jackson Laundry	M	MPRO	2	3:43:42	0:28:13	1:55:10	1:16:55
3	Justin Riele	M	MPRO	3	3:44:59	0:26:14	1:57:13	1:18:00
4	Matthew Sharpe	M	MPRO	4	3:46:09	0:26:12	2:02:21	1:14:08
5	Jason Pohl	M	MPRO	5	3:46:27	0:29:33	1:58:45	1:13:39
6	Miguel Mattox	M	MPRO	6	3:47:03	0:26:20	2:01:38	1:14:42
7	Andre Lopes	M	MPRO	7	3:47:51	0:27:03	2:03:13	1:14:07
8	Connor Weaver	M	MPRO	8	3:48:24	0:30:12	2:06:51	1:07:57
9	Justin Metzler	M	MPRO	9	3:49:57	0:26:19	2:03:57	1:16:13
10	Joshua Berles	M	MPRO	10	3:50:30	0:26:14	2:02:02	1:18:28
11	Nicholas Holmes	M	MPRO	11	3:51:30	0:27:09	2:08:57	1:12:00
12	Cody Beals	M	MPRO	12	3:52:36	0:26:40	2:03:34	1:18:38
13	Brennen Smith	M	MPRO	13	3:53:30	0:26:10	2:04:06	1:19:18
14	Todd Wakefield	M	MPRO	14	3:53:38	0:32:13	2:02:39	1:14:43
15	Devin Volk	M	MPRO	15	3:54:02	0:29:33	2:06:13	1:14:48
16	Nicholas Chase	M	MPRO	16	3:55:46	0:28:12	2:03:11	1:20:25
17	Drew Jordan	M	MPRO	17	3:55:50	0:32:27	2:02:20	1:16:48
18	Matthew Guenter	M	MPRO	18	3:56:23	0:26:18	2:06:07	1:18:20
19	Andrew Hall	M	M40-44	1	3:56:25	0:30:44	2:06:11	1:14:42
20	Ben Randall	M	MPRO	19	3:56:43	0:35:54	2:03:08	1:12:19
21	Nicholas Marcantonio	M	MPRO	20	3:58:13	0:32:18	2:05:46	1:14:33
22	Robby Webster	M	MPRO	21	3:58:33	0:30:28	2:08:38	1:15:09
23	Evan Price	M	MPRO	22	3:59:04	0:33:04	2:02:47	1:19:12
24	Benjamin Deal	M	MPRO	23	3:59:17	0:29:31	2:07:48	1:17:36
25	Simon Shi	M	MPRO	24	4:00:02	0:27:04	2:06:17	1:22:03
26	Kyle Warrick	M	MPRO	25	4:01:19	0:30:16	2:06:34	1:20:18
27	Max Kohll	M	MPRO	26	4:01:35	0:30:14	2:07:44	1:19:07
28	Paula Findlay	F	FPRO	1	4:01:50	0:29:15	2:07:35	1:21:03
