順位	No.	氏名	性別	総合記録	スイムラップ	S順	バイクラップ	B順	スプリット	通過	ランラップ	R順	男子	女子
1	207	山崎 宏一郎	男	1:47:09	0:19:41	2	1:05:20	1	1:25:01	1	0:22:08	1	1
2	206	坂元 千嗣	男	1:58:09	0:22:57	4	1:08:41	2	1:31:38	2	0:26:31	2	2
3	210	小笠 冨夢	男	2:03:35	0:23:03	5	1:09:42	3	1:32:45	3	0:30:50	3	3
4	209	市尾 仁明	男	2:10:01	0:18:48	1	1:19:58	4	1:38:46	4	0:31:15	4	4
5	251	田中 麻子	女	2:16:31	0:24:05	6	1:21:23	5	1:45:28	5	0:31:03	5		1
6	205	一丁田 大樹	男	2:35:15	0:31:25	7	1:27:45	6	1:59:10	6	0:36:05	6	5
7	208	菊田 成哉	男	2:55:11	0:21:29	3	1:44:09	7	2:05:38	7	0:47:33	7	6
DNF	203	東 拳悟	男
